Lemma,Wortart,Deutsche Bedeutung,Englische Bedeutung,link,ipa,subst1_kw_hw_iw,struc,Substitution
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kunɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kȣni
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kȣn¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kȣnɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kɜni
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kɜn¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,kɜnɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋuti
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋut¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋutɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣti
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣt¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣtɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜti
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜt¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜtɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋuni
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋun¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋunɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣni
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣn¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋȣnɜ
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜni
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜn¨
gudei,F.,Frömmigkeit,"godliness, piety, devotion, saintliness",https://koeblergerhard.de/wikiling/?f=got&page=112,ɡudi,ɡudi,CVCV,ŋɜnɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kuma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kum¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kumɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kȣma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kȣm¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kȣmɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kɜma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kɜm¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,kɜmɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋuma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋum¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋumɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋȣma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋȣm¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋȣmɜ
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋɜma
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋɜm¨
guma,M.,Mann,"male human being, man (M.)",https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuma,ɡuma,CVCV,ŋɜmɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kuta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kut¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kutɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kȣta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kȣt¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kȣtɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kɜta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kɜt¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,kɜtɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋuta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋut¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋutɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋȣta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋȣt¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋȣtɜ
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋɜta
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋɜt¨
guta,M.,Gote,Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuta,ɡuta,CVCV,ŋɜtɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kuto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kutȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kutɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kȣto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kȣtȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kȣtɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kɜto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kɜtȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,kɜtɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋuto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋutȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋutɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋȣto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋȣtȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋȣtɜ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋɜto
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋɜtȣ
guto,F.,Gotin,female Goth,https://koeblergerhard.de/wikiling/?f=got&page=113,ɡuto,ɡuto,CVCV,ŋɜtɜ
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0æli
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0æl¨
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0ælɜ
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0æle
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0æl¨
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,0ælɜ
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣæli
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣæl¨
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣælɜ
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣæle
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣæl¨
haili,N.,Heil,"wellbeing, good (N.)",https://koeblergerhard.de/wikiling/?f=got&page=115,hɛlɪ,hɛlɪ,CVCV,ɣælɜ
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,0æma
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,0æm¨
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,0æmɜ
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,ɣæma
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,ɣæm¨
haima,F.,Land,land (N.),https://koeblergerhard.de/wikiling/?f=got&page=115,hɛma,hɛma,CVCV,ɣæmɜ
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0æti
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0æt¨
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0ætɜ
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0æte
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0æt¨
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,0ætɜ
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣæti
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣæt¨
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣætɜ
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣæte
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣæt¨
haiti,F.,"Geheiß, Befehl","behest, order (N.), command (N.), promise (N.)",https://koeblergerhard.de/wikiling/?f=got&page=116,hɛtɪ,hɛtɪ,CVCV,ɣætɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθi
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθ¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθe
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθ¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æθɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æði
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æð¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æðɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æðe
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æð¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,0æðɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθi
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθ¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθe
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθ¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæθɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæði
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæð¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæðɜ
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæðe
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæð¨
haiþi,F.,"Heide (F.) (1), Steppe, Feld, Acker",open field,https://koeblergerhard.de/wikiling/?f=got&page=116,hɛθɪ,hɛθɪ,CVCV,ɣæðɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0ana
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0an¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0anɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0¨na
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0¨n¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0¨nɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0ɜna
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0ɜn¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,0ɜnɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣana
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣan¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣanɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣ¨na
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣ¨n¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣ¨nɜ
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣɜna
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣɜn¨
hana,M.,Hahn,"cock (M.), rooster",https://koeblergerhard.de/wikiling/?f=got&page=117,hana,hana,CVCV,ɣɜnɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0ano
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0anȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0anɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0¨no
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0¨nȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0¨nɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0ɜno
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0ɜnȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,0ɜnɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣano
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣanȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣanɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣ¨no
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣ¨nȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣ¨nɜ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣɜno
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣɜnȣ
hano,F.,"Huhn, Henne","chicken, hen",https://koeblergerhard.de/wikiling/?f=got&page=118,hano,hano,CVCV,ɣɜnɜ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0o00
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0ȣ00
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0ɜ00
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0o0ɣ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0ȣ0ɣ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,0ɜ0ɣ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣoɣ0
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣȣɣ0
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣɜɣ0
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣoɣɣ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣȣɣɣ
hauhei,F.,Höhe,"height, highness",https://koeblergerhard.de/wikiling/?f=got&page=119,hɔhi,hɔhi,CVCV,ɣɜɣɣ
hauri,N.,"Kohle, Kohlenfeuer (= haurja)","coal, burning charcoal, coal-fire, ember",https://koeblergerhard.de/wikiling/?f=got&page=120,hɔrɪ,hɔrɪ,CVCV,0ori
hauri,N.,"Kohle, Kohlenfeuer (= haurja)","coal, burning charcoal, coal-fire, ember",https://koeblergerhard.de/wikiling/?f=got&page=120,hɔrɪ,hɔrɪ,CVCV,0or¨
hauri,N.,"Kohle, Kohlenfeuer (= haurja)","coal, burning charcoal, coal-fire, ember",https://koeblergerhard.de/wikiling/?f=got&page=120,hɔrɪ,hɔrɪ,CVCV,0orɜ
hauri,N.,"Kohle, Kohlenfeuer (= haurja)","coal, burning charcoal, coal-fire, ember",https://koeblergerhard.de/wikiling/?f=got&page=120,hɔrɪ,hɔrɪ,CVCV,0ȣri
